bandes,services,renvoie_specifique,text_renvoie_specifique,renvoie_global,text_renvoie_global,observation
"47,2-47,5",MOBILE,5.553B,"En Région 2 et dans les pays suivants: Algérie, Angola, Arabie saoudite, Australie, Bahreïn, Bénin, Botswana, Burkina Faso, Burundi, Cameroun, Centrafricaine (Rép.), Comores, Congo (Rép. du), Corée (Rép. de), Côte d'Ivoire, Djibouti, Égypte, Émirats arabes unis, Eswatini, Éthiopie, Gabon, Gambie, Ghana, Guinée, Guinée-Bissau, Guinée équatoriale, Inde, Iran (République islamique d'), Iraq, Japon, Jordanie, Kenya, Koweït, Lesotho, Libéria, Libye, Lituanie, Madagascar, Malaisie, Malawi, Mali, Maroc, Maurice, Mauritanie, Mozambique, Namibie, Niger, Nigéria, Oman, Ouganda, Qatar, République arabe syrienne, Rép. dém. du Congo, Rwanda, Sao Tomé-et-Principe, Sénégal, Seychelles, Sierra Leone, Singapour, Slovénie, Somalie, Soudan, Soudan du Sud, Sudafricaine (Rép.), Suède, Tanzanie, Tchad, Togo, Tunisie, Zambie et Zimbabwe, la bande de fréquences 47,2-48,2 GHz est identifiée pour pouvoir être utilisée par les administrations souhaitant mettre en oeuvre les Télécommunications mobiles internationales (IMT). Cette identification n'exclut pas l'utilisation de cette bande de fréquences par toute application des services auxquels elle est attribuée et n'établit pas de priorité dans le Règlement des radiocommunications. La Résolution 243 (CMR-19) s'applique. (CMR-19)",5.552A,"L'attribution au service fixe dans les bandes de fréquences 47,2-47,5 GHz et 47,9-48,2 GHz est identifiée en vue d'être utilisée par les stations placées sur des plates-formes à haute altitude (HAPS). Cette identification n'exclut pas l'utilisation de cette bande de fréquences par toute application des services auxquels elle est attribuée à titre primaire avec égalité des droits et n'établit pas de priorité dans le Règlement des radiocommunications. Une telle utilisation de l'attribution au service fixe dans les bandes de fréquences 47,2-47,5 GHz et 47,9-48,2 GHz par les stations HAPS doit être conforme aux dispositions de la Résolution 122 (Rév.CMR-19). (CMR-19)","Identifiée pour les HAPS dans la bande 47,9-48,2 GHz. (Cf. no 5.552A du RR) Identifiée pour les IMT (Cf. no 5.553B du RR)."
"47,5-47,9",FIXE PAR SATELLITE (Terre vers espace),5.552,"La partie du spectre attribuée dans les bandes 42,5-43,5 GHz et 47,2-50,2 GHz au service fixe par satellite pour des transmissions dans le sens Terre vers espace est plus large que celle attribuée dans la bande 37,5-39,5 GHz, aux émissions dans le sens espace vers Terre. Ceci permet de placer les liaisons de connexion pour les satellites de radiodiffusion. Les administrations sont instamment priées de prendre toutes les mesures pratiquement réalisables pour réserver la bande 47,2-49,2 GHz aux liaisons de connexion pour le service de radiodiffusion par satellite fonctionnant dans la bande 40,5-42,5 GHz.",,,Identifiée pour les IMT (Cf. no 5.553B du RR).
"47,5-47,9",(espace vers Terre),5.516B,Les bandes ci-après sont identifiées pour des applications à haute densité du service fixe par satellite:,,,Identifiée pour les IMT (Cf. no 5.553B du RR).
"47,5-47,9",(espace vers Terre),5.554A,"L'utilisation des bandes 47,5-47,9 GHz, 48,2-48,54 GHz et 49,44-50,2 GHz par le service fixe par satellite (espace vers Terre) est limitée aux satellites géostationnaires. (CMR-03)",,,Identifiée pour les IMT (Cf. no 5.553B du RR).
"47,5-47,9",MOBILE,5.553B,"En Région 2 et dans les pays suivants: Algérie, Angola, Arabie saoudite, Australie, Bahreïn, Bénin, Botswana, Burkina Faso, Burundi, Cameroun, Centrafricaine (Rép.), Comores, Congo (Rép. du), Corée (Rép. de), Côte d'Ivoire, Djibouti, Égypte, Émirats arabes unis, Eswatini, Éthiopie, Gabon, Gambie, Ghana, Guinée, Guinée-Bissau, Guinée équatoriale, Inde, Iran (République islamique d'), Iraq, Japon, Jordanie, Kenya, Koweït, Lesotho, Libéria, Libye, Lituanie, Madagascar, Malaisie, Malawi, Mali, Maroc, Maurice, Mauritanie, Mozambique, Namibie, Niger, Nigéria, Oman, Ouganda, Qatar, République arabe syrienne, Rép. dém. du Congo, Rwanda, Sao Tomé-et-Principe, Sénégal, Seychelles, Sierra Leone, Singapour, Slovénie, Somalie, Soudan, Soudan du Sud, Sudafricaine (Rép.), Suède, Tanzanie, Tchad, Togo, Tunisie, Zambie et Zimbabwe, la bande de fréquences 47,2-48,2 GHz est identifiée pour pouvoir être utilisée par les administrations souhaitant mettre en oeuvre les Télécommunications mobiles internationales (IMT). Cette identification n'exclut pas l'utilisation de cette bande de fréquences par toute application des services auxquels elle est attribuée et n'établit pas de priorité dans le Règlement des radiocommunications. La Résolution 243 (CMR-19) s'applique. (CMR-19)",,,Identifiée pour les IMT (Cf. no 5.553B du RR).
"47,9-48,2",FIXE,,,5.552A,"L'attribution au service fixe dans les bandes de fréquences 47,2-47,5 GHz et 47,9-48,2 GHz est identifiée en vue d'être utilisée par les stations placées sur des plates-formes à haute altitude (HAPS). Cette identification n'exclut pas l'utilisation de cette bande de fréquences par toute application des services auxquels elle est attribuée à titre primaire avec égalité des droits et n'établit pas de priorité dans le Règlement des radiocommunications. Une telle utilisation de l'attribution au service fixe dans les bandes de fréquences 47,2-47,5 GHz et 47,9-48,2 GHz par les stations HAPS doit être conforme aux dispositions de la Résolution 122 (Rév.CMR-19). (CMR-19)","Identifiée pour les HAPS dans la bande 47,9-48,2 GHz. (Cf. no 5.552A du RR) Identifiée pour les IMT (Cf. no 5.553B du RR)."
"47,9-48,2",FIXE PAR SATELLITE (Terre vers espace),5.550C,"L'utilisation des bandes de fréquences 37,5-39,5 GHz (espace vers Terre), 39,5-42,5 GHz (espace vers Terre), 47,2-50,2 GHz (Terre vers espace) et 50,4-51,4 GHz (Terre vers espace) par des systèmes à satellites non géostationnaires du service fixe par satellite est assujettie à l'application des dispositions du numéro 9.12 pour la coordination avec d'autres systèmes à satellites non géostationnaires du service fixe par satellite, mais non avec les systèmes non géostationnaires d'autres services. Le projet de nouvelle Résolution 770 (CMR-19) s'applique également et le numéro 22.2 continue de s'appliquer. (CMR-19)",5.552A,"L'attribution au service fixe dans les bandes de fréquences 47,2-47,5 GHz et 47,9-48,2 GHz est identifiée en vue d'être utilisée par les stations placées sur des plates-formes à haute altitude (HAPS). Cette identification n'exclut pas l'utilisation de cette bande de fréquences par toute application des services auxquels elle est attribuée à titre primaire avec égalité des droits et n'établit pas de priorité dans le Règlement des radiocommunications. Une telle utilisation de l'attribution au service fixe dans les bandes de fréquences 47,2-47,5 GHz et 47,9-48,2 GHz par les stations HAPS doit être conforme aux dispositions de la Résolution 122 (Rév.CMR-19). (CMR-19)","Identifiée pour les HAPS dans la bande 47,9-48,2 GHz. (Cf. no 5.552A du RR) Identifiée pour les IMT (Cf. no 5.553B du RR)."
"47,9-48,2",FIXE PAR SATELLITE (Terre vers espace),5.552,"La partie du spectre attribuée dans les bandes 42,5-43,5 GHz et 47,2-50,2 GHz au service fixe par satellite pour des transmissions dans le sens Terre vers espace est plus large que celle attribuée dans la bande 37,5-39,5 GHz, aux émissions dans le sens espace vers Terre. Ceci permet de placer les liaisons de connexion pour les satellites de radiodiffusion. Les administrations sont instamment priées de prendre toutes les mesures pratiquement réalisables pour réserver la bande 47,2-49,2 GHz aux liaisons de connexion pour le service de radiodiffusion par satellite fonctionnant dans la bande 40,5-42,5 GHz.",,,"Identifiée pour les HAPS dans la bande 47,9-48,2 GHz. (Cf. no 5.552A du RR) Identifiée pour les IMT (Cf. no 5.553B du RR)."
"47,9-48,2",MOBILE,5.553B,"En Région 2 et dans les pays suivants: Algérie, Angola, Arabie saoudite, Australie, Bahreïn, Bénin, Botswana, Burkina Faso, Burundi, Cameroun, Centrafricaine (Rép.), Comores, Congo (Rép. du), Corée (Rép. de), Côte d'Ivoire, Djibouti, Égypte, Émirats arabes unis, Eswatini, Éthiopie, Gabon, Gambie, Ghana, Guinée, Guinée-Bissau, Guinée équatoriale, Inde, Iran (République islamique d'), Iraq, Japon, Jordanie, Kenya, Koweït, Lesotho, Libéria, Libye, Lituanie, Madagascar, Malaisie, Malawi, Mali, Maroc, Maurice, Mauritanie, Mozambique, Namibie, Niger, Nigéria, Oman, Ouganda, Qatar, République arabe syrienne, Rép. dém. du Congo, Rwanda, Sao Tomé-et-Principe, Sénégal, Seychelles, Sierra Leone, Singapour, Slovénie, Somalie, Soudan, Soudan du Sud, Sudafricaine (Rép.), Suède, Tanzanie, Tchad, Togo, Tunisie, Zambie et Zimbabwe, la bande de fréquences 47,2-48,2 GHz est identifiée pour pouvoir être utilisée par les administrations souhaitant mettre en oeuvre les Télécommunications mobiles internationales (IMT). Cette identification n'exclut pas l'utilisation de cette bande de fréquences par toute application des services auxquels elle est attribuée et n'établit pas de priorité dans le Règlement des radiocommunications. La Résolution 243 (CMR-19) s'applique. (CMR-19)",5.552A,"L'attribution au service fixe dans les bandes de fréquences 47,2-47,5 GHz et 47,9-48,2 GHz est identifiée en vue d'être utilisée par les stations placées sur des plates-formes à haute altitude (HAPS). Cette identification n'exclut pas l'utilisation de cette bande de fréquences par toute application des services auxquels elle est attribuée à titre primaire avec égalité des droits et n'établit pas de priorité dans le Règlement des radiocommunications. Une telle utilisation de l'attribution au service fixe dans les bandes de fréquences 47,2-47,5 GHz et 47,9-48,2 GHz par les stations HAPS doit être conforme aux dispositions de la Résolution 122 (Rév.CMR-19). (CMR-19)","Identifiée pour les HAPS dans la bande 47,9-48,2 GHz. (Cf. no 5.552A du RR) Identifiée pour les IMT (Cf. no 5.553B du RR)."
"48,2-48,54",FIXE PAR SATELLITE (Terre vers espace),5.550C,"L'utilisation des bandes de fréquences 37,5-39,5 GHz (espace vers Terre), 39,5-42,5 GHz (espace vers Terre), 47,2-50,2 GHz (Terre vers espace) et 50,4-51,4 GHz (Terre vers espace) par des systèmes à satellites non géostationnaires du service fixe par satellite est assujettie à l'application des dispositions du numéro 9.12 pour la coordination avec d'autres systèmes à satellites non géostationnaires du service fixe par satellite, mais non avec les systèmes non géostationnaires d'autres services. Le projet de nouvelle Résolution 770 (CMR-19) s'applique également et le numéro 22.2 continue de s'appliquer. (CMR-19)",,,
"48,2-48,54",FIXE PAR SATELLITE (Terre vers espace),5.552,"La partie du spectre attribuée dans les bandes 42,5-43,5 GHz et 47,2-50,2 GHz au service fixe par satellite pour des transmissions dans le sens Terre vers espace est plus large que celle attribuée dans la bande 37,5-39,5 GHz, aux émissions dans le sens espace vers Terre. Ceci permet de placer les liaisons de connexion pour les satellites de radiodiffusion. Les administrations sont instamment priées de prendre toutes les mesures pratiquement réalisables pour réserver la bande 47,2-49,2 GHz aux liaisons de connexion pour le service de radiodiffusion par satellite fonctionnant dans la bande 40,5-42,5 GHz.",,,
"48,2-48,54",FIXE PAR SATELLITE (Terre vers espace),5.516B,Les bandes ci-après sont identifiées pour des applications à haute densité du service fixe par satellite:,,,
"48,2-48,54",FIXE PAR SATELLITE (Terre vers espace),5.554A,"L'utilisation des bandes 47,5-47,9 GHz, 48,2-48,54 GHz et 49,44-50,2 GHz par le service fixe par satellite (espace vers Terre) est limitée aux satellites géostationnaires. (CMR-03)",,,
"48,2-48,54",FIXE PAR SATELLITE (Terre vers espace),5.555B,"Dans la bande 48,94-49,04 GHz, la puissance surfacique produite par toute station spatiale géostationnaire du service fixe par satellite (espace vers Terre) fonctionnant dans les bandes 48,2-48,54 GHz et 49,44-50,2 GHz ne doit pas dépasser –151,8 dB(W/m2) dans une bande quelconque de 500 kHz sur le site d'une station de radioastronomie. (CMR-03)",,,
"48,54-49,44",FIXE,,,5.149,En assignant des fréquences aux stations des autres services auxquels les bandes:,
"48,54-49,44",FIXE,,,5.340,Toutes les émissions sont interdites dans les bandes suivantes :,
"48,54-49,44",FIXE,,,5.555,"Attribution additionnelle : la bande 48,94-49,04 GHz, est, de plus, attribuée au service de radioastronomie à titre primaire. (CMR-2000)",
"48,54-49,44",FIXE PAR SATELLITE (Terre vers espace),5.550C,"L'utilisation des bandes de fréquences 37,5-39,5 GHz (espace vers Terre), 39,5-42,5 GHz (espace vers Terre), 47,2-50,2 GHz (Terre vers espace) et 50,4-51,4 GHz (Terre vers espace) par des systèmes à satellites non géostationnaires du service fixe par satellite est assujettie à l'application des dispositions du numéro 9.12 pour la coordination avec d'autres systèmes à satellites non géostationnaires du service fixe par satellite, mais non avec les systèmes non géostationnaires d'autres services. Le projet de nouvelle Résolution 770 (CMR-19) s'applique également et le numéro 22.2 continue de s'appliquer. (CMR-19)",5.149,En assignant des fréquences aux stations des autres services auxquels les bandes:,
"48,54-49,44",FIXE PAR SATELLITE (Terre vers espace),5.552,"La partie du spectre attribuée dans les bandes 42,5-43,5 GHz et 47,2-50,2 GHz au service fixe par satellite pour des transmissions dans le sens Terre vers espace est plus large que celle attribuée dans la bande 37,5-39,5 GHz, aux émissions dans le sens espace vers Terre. Ceci permet de placer les liaisons de connexion pour les satellites de radiodiffusion. Les administrations sont instamment priées de prendre toutes les mesures pratiquement réalisables pour réserver la bande 47,2-49,2 GHz aux liaisons de connexion pour le service de radiodiffusion par satellite fonctionnant dans la bande 40,5-42,5 GHz.",5.340,Toutes les émissions sont interdites dans les bandes suivantes :,
